15/11/2019;17:32:14.493;[CAHRIM                                  ];-     INFO:;Starting CAHRIM in Experimental mode
15/11/2019;17:32:31.151;[CAHRIM                                  ];-     INFO:;Socket communication with uAAL-CAHRIM started.
15/11/2019;17:32:31.161;[CAHRIM.SensoryHub.OdomConverter         ];-     INFO:;Starting pose at node: charger
15/11/2019;17:32:31.369;[CAHRIM.SocketHandlers.MsgReceiver       ];-    DEBUG:;Received message: subscribed#D7.1#[{(id 2) (type GoTo) (robot pepper-1) (apar map.json bed) (cpar 0.7 80 1.0 english MisterUser bed&&door&&window&&charger)}]
15/11/2019;17:32:31.369;[CAHRIM                                  ];-     INFO:;Message Receiver started.
15/11/2019;17:32:31.372;[CAHRIM                                  ];-     INFO:;Message Sender started.
15/11/2019;17:32:31.372;[CAHRIM.ActuationHub.Executor            ];-     INFO:;Action received:    2, GoTo, [map.json bed], [0.7 80 1.0 english MisterUser bed&&door&&window&&charger]
15/11/2019;17:32:31.381;[CAHRIM                                  ];-     INFO:;Actuation Hub - State Observer started.
15/11/2019;17:32:31.382;[CAHRIM                                  ];-     INFO:;Sensory Hub - Odom Converter started.
15/11/2019;17:32:31.382;[CAHRIM                                  ];-     INFO:;Sensory Hub - User Detection Depth started.
15/11/2019;17:32:31.884;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:31.000)(gpos -0.00 0.00 0.00)(spos ""n/a"")(act {})}]"
15/11/2019;17:32:31.926;[CAHRIM.SocketHandlers.MsgReceiver       ];-    DEBUG:;Received message: subscribed#D7.2#chitchat:start
15/11/2019;17:32:31.926;[CAHRIM.ActuationHub.Executor            ];-     INFO:;Action RUNNING:     2, GoTo
15/11/2019;17:32:32.391;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:32.000)(gpos 0.00 0.00 0.00)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:32.901;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:32.000)(gpos 0.00 0.00 -0.00)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:33.411;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:33.000)(gpos 0.00 0.00 0.00)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:33.855;[CAHRIM.Executor.GoTo                    ];-     INFO:;Detected pose: (0, 0, 0)
15/11/2019;17:32:33.857;[CAHRIM.Executor.GoTo                    ];-     INFO:;Heading towards closest node in the graph: bed
15/11/2019;17:32:33.920;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:33.000)(gpos 0.00 0.00 0.00)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:34.427;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:34.000)(gpos 0.00 0.00 0.00)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:34.936;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:34.000)(gpos 0.00 -0.00 -0.02)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:35.394;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:35.000)(gpos 0.05 -0.01 -0.07)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:35.904;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:35.000)(gpos 0.13 -0.02 -0.25)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:36.413;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:36.000)(gpos 0.19 -0.04 -0.34)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:36.921;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:36.000)(gpos 0.24 -0.05 -0.23)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:37.428;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:37.000)(gpos 0.29 -0.06 -0.02)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:37.937;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:37.000)(gpos 0.34 -0.06 0.28)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:38.395;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:38.000)(gpos 0.38 -0.04 0.46)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:38.905;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:38.000)(gpos 0.44 -0.01 0.52)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:39.414;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:39.000)(gpos 0.49 0.02 0.40)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:39.921;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:39.000)(gpos 0.59 0.04 0.11)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:40.430;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:40.000)(gpos 0.69 0.04 -0.11)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:40.940;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:40.000)(gpos 0.81 0.03 -0.17)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:41.398;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:41.000)(gpos 0.95 0.01 -0.12)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:41.905;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:41.000)(gpos 1.09 -0.00 -0.03)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:42.414;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:42.000)(gpos 1.17 -0.00 0.00)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:42.923;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:42.000)(gpos 1.20 -0.00 -0.00)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:43.109;[CAHRIM.Executor.GoTo                    ];-     INFO:;Path to final goal: bed
15/11/2019;17:32:43.431;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:43.000)(gpos 1.20 -0.00 -0.00)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:43.940;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:43.000)(gpos 1.20 -0.00 0.01)(spos ""n/a"")(act {(2 Running)})}]"
15/11/2019;17:32:44.339;[CAHRIM.Executor.GoTo                    ];-     INFO:;Final goal reached!
15/11/2019;17:32:44.341;[CAHRIM.ActuationHub.Executor            ];-     INFO:;Action FINISHED:    2, GoTo
15/11/2019;17:32:44.348;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;Sent message: publish#D5.1#[(:goal(?G1 move-closer-farther true)(?G2 accept-request true))(:temporal (before ?G1 ?G2 [1500 inf]))]
15/11/2019;17:32:44.450;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:44.000)(gpos 1.20 -0.00 0.01)(spos ""n/a"")(act {(2 Finished)})}]"
15/11/2019;17:32:44.907;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:44.000)(gpos 1.20 -0.00 0.01)(spos ""n/a"")(act {})}]"
15/11/2019;17:32:45.417;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:45.000)(gpos 1.20 -0.00 0.01)(spos ""n/a"")(act {})}]"
15/11/2019;17:32:45.926;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:45.000)(gpos 1.20 -0.00 0.01)(spos ""n/a"")(act {})}]"
15/11/2019;17:32:46.229;[CAHRIM.SensoryHub.DetectUserDepth       ];-    DEBUG:;Sending to CSPEM the state: [approached-user:true]
15/11/2019;17:32:46.413;[CAHRIM.SocketHandlers.MsgReceiver       ];-    DEBUG:;Received message: subscribed#D7.1#[{(id 4) (type MoveCloserFarther) (robot ?R_176) (cpar 0.7 80 1.0 english MisterUser)}]
15/11/2019;17:32:46.413;[CAHRIM.ActuationHub.Executor            ];-     INFO:;Action received:    4, MoveCloserFarther, [], [0.7 80 1.0 english MisterUser]
15/11/2019;17:32:46.434;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:46.000)(gpos 1.20 -0.00 0.01)(spos ""n/a"")(act {})}]"
15/11/2019;17:32:46.664;[CAHRIM.ActuationHub.Executor            ];-     INFO:;Action RUNNING:     4, MoveCloserFarther
15/11/2019;17:32:46.943;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-15 17:32:46.000)(gpos 1.20 -0.00 0.01)(spos ""n/a"")(act {(4 Running)})}]"
