21/11/2019;17:40:13.763;[CAHRIM                                  ];-     INFO:;Starting CAHRIM in Experimental mode
21/11/2019;17:40:15.642;[CAHRIM                                  ];-     INFO:;Socket communication with uAAL-CAHRIM started.
21/11/2019;17:40:15.651;[CAHRIM.SensoryHub.OdomConverter         ];-     INFO:;Starting pose at node: charger
21/11/2019;17:40:15.888;[CAHRIM                                  ];-     INFO:;Message Receiver started.
21/11/2019;17:40:15.890;[CAHRIM                                  ];-     INFO:;Message Sender started.
21/11/2019;17:40:15.891;[CAHRIM                                  ];-     INFO:;Actuation Hub - State Observer started.
21/11/2019;17:40:15.892;[CAHRIM                                  ];-     INFO:;Sensory Hub - Odom Converter started.
21/11/2019;17:40:15.894;[CAHRIM                                  ];-     INFO:;Sensory Hub - User Detection Depth started.
21/11/2019;17:40:16.398;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-21 17:40:16.000)(gpos -0.00 0.00 0.00)(spos ""n/a"")(act {})}]"
21/11/2019;17:40:16.908;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-21 17:40:16.000)(gpos 0.00 0.00 -0.00)(spos ""n/a"")(act {})}]"
21/11/2019;17:40:17.418;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-21 17:40:17.000)(gpos 0.00 0.00 -0.00)(spos ""n/a"")(act {})}]"
21/11/2019;17:40:17.928;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-21 17:40:17.000)(gpos 0.00 0.00 -0.00)(spos ""n/a"")(act {})}]"
21/11/2019;17:40:18.440;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-21 17:40:18.000)(gpos 0.00 0.00 -0.00)(spos ""n/a"")(act {})}]"
21/11/2019;17:40:18.898;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-21 17:40:18.000)(gpos 0.00 0.00 -0.00)(spos ""n/a"")(act {})}]"
21/11/2019;17:40:19.408;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-21 17:40:19.000)(gpos 0.00 0.00 -0.00)(spos ""n/a"")(act {})}]"
