15/01/2020;17:20:50.013;[CAHRIM                                  ];-     INFO:;Starting CAHRIM in Experimental mode
15/01/2020;17:21:12.171;[CAHRIM                                  ];-     INFO:;Socket communication with uAAL-CAHRIM started.
15/01/2020;17:21:12.187;[CAHRIM.SensoryHub.OdomConverter         ];-     INFO:;Starting pose at node: charger
15/01/2020;17:21:12.703;[CAHRIM.SocketHandlers.MsgReceiver       ];-    DEBUG:;Received message: subscribed#D7.1#[{(id 2) (type GoTo) (robot pepper-1) (apar map.json bed) (cpar 0.7 80 1.0 english MisterUser door&&bed&&window&&charger)}]
15/01/2020;17:21:12.703;[CAHRIM                                  ];-     INFO:;Message Receiver started.
15/01/2020;17:21:12.703;[CAHRIM                                  ];-     INFO:;Message Sender started.
15/01/2020;17:21:12.703;[CAHRIM.ActuationHub.Executor            ];-     INFO:;Action received:    2, GoTo, [map.json bed], [0.7 80 1.0 english MisterUser door&&bed&&window&&charger]
15/01/2020;17:21:12.719;[CAHRIM                                  ];-     INFO:;Actuation Hub - State Observer started.
15/01/2020;17:21:12.719;[CAHRIM                                  ];-     INFO:;Sensory Hub - Odom Converter started.
15/01/2020;17:21:12.719;[CAHRIM                                  ];-     INFO:;Sensory Hub - User Detection Depth started.
15/01/2020;17:21:13.280;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2020-01-15 17:21:13.000)(gpos -0.00 0.00 0.00)(spos ""n/a"")(act {})}]"
15/01/2020;17:21:13.750;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2020-01-15 17:21:13.000)(gpos 0.00 0.00 0.00)(spos ""n/a"")(act {})}]"
15/01/2020;17:21:14.233;[CAHRIM.SocketHandlers.MsgReceiver       ];-    DEBUG:;Received message: subscribed#D7.2#chitchat:start
15/01/2020;17:21:14.233;[CAHRIM.ActuationHub.Executor            ];-     INFO:;Action RUNNING:     2, GoTo
15/01/2020;17:21:14.299;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2020-01-15 17:21:14.000)(gpos 0.00 0.00 -0.00)(spos ""n/a"")(act {(2 Running)})}]"
15/01/2020;17:21:14.796;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2020-01-15 17:21:14.000)(gpos 0.00 0.00 -0.00)(spos ""n/a"")(act {(2 Running)})}]"
15/01/2020;17:21:15.278;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2020-01-15 17:21:15.000)(gpos 0.00 0.00 0.00)(spos ""n/a"")(act {(2 Running)})}]"
