17/12/2019;17:54:18.193;[CAHRIM                                  ];-     INFO:;Starting CAHRIM in Experimental mode
17/12/2019;17:54:35.316;[CAHRIM                                  ];-     INFO:;Socket communication with uAAL-CAHRIM started.
17/12/2019;17:54:35.423;[CAHRIM.SensoryHub.OdomConverter         ];-     INFO:;Starting pose at node: charger
17/12/2019;17:54:35.642;[CAHRIM.SocketHandlers.MsgReceiver       ];-    DEBUG:;Received message: subscribed#D7.2#chitchat:start
17/12/2019;17:54:35.642;[CAHRIM                                  ];-     INFO:;Message Receiver started.
17/12/2019;17:54:35.644;[CAHRIM                                  ];-     INFO:;Message Sender started.
17/12/2019;17:54:35.644;[CAHRIM                                  ];-     INFO:;Actuation Hub - State Observer started.
17/12/2019;17:54:35.644;[CAHRIM                                  ];-     INFO:;Sensory Hub - Odom Converter started.
17/12/2019;17:54:35.645;[CAHRIM                                  ];-     INFO:;Sensory Hub - User Detection Depth started.
17/12/2019;17:54:36.151;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-12-17 17:54:36.000)(gpos -0.00 0.00 0.00)(spos ""n/a"")(act {})}]"
17/12/2019;17:54:36.661;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-12-17 17:54:36.000)(gpos 0.00 0.00 0.00)(spos ""n/a"")(act {})}]"
17/12/2019;17:54:37.168;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-12-17 17:54:37.000)(gpos 0.00 0.00 0.00)(spos ""n/a"")(act {})}]"
17/12/2019;17:54:37.677;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-12-17 17:54:37.000)(gpos 0.00 0.00 0.00)(spos ""n/a"")(act {})}]"
17/12/2019;17:54:38.186;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-12-17 17:54:38.000)(gpos 0.00 0.00 0.00)(spos ""n/a"")(act {})}]"
17/12/2019;17:54:38.694;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-12-17 17:54:38.000)(gpos 0.00 0.00 0.00)(spos ""n/a"")(act {})}]"
17/12/2019;17:54:39.151;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-12-17 17:54:39.000)(gpos 0.00 0.00 0.00)(spos ""n/a"")(act {})}]"
17/12/2019;17:54:39.165;[CAHRIM.SocketHandlers.MsgReceiver       ];-    DEBUG:;Received message: subscribed#D7.1#[{(id 2) (type GoTo) (robot pepper-1) (apar map.json bed) (cpar 0.7 80 1.0 english MisterUser door&&bed&&window&&charger)}]
17/12/2019;17:54:39.167;[CAHRIM.ActuationHub.Executor            ];-     INFO:;Action received:    2, GoTo, [map.json bed], [0.7 80 1.0 english MisterUser door&&bed&&window&&charger]
17/12/2019;17:54:39.660;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-12-17 17:54:39.000)(gpos 0.00 0.00 0.00)(spos ""n/a"")(act {})}]"
17/12/2019;17:54:40.125;[CAHRIM.ActuationHub.Executor            ];-     INFO:;Action RUNNING:     2, GoTo
17/12/2019;17:54:40.168;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-12-17 17:54:40.000)(gpos 0.00 0.00 0.00)(spos ""n/a"")(act {(2 Running)})}]"
