26/11/2019;11:20:12.395;[CAHRIM                                  ];-     INFO:;Starting CAHRIM in Experimental mode
26/11/2019;11:27:08.348;[CAHRIM                                  ];-     INFO:;Starting CAHRIM in Experimental mode
26/11/2019;11:27:25.552;[CAHRIM                                  ];-     INFO:;Socket communication with uAAL-CAHRIM started.
26/11/2019;11:27:25.618;[CAHRIM.SensoryHub.OdomConverter         ];-     INFO:;Starting pose at node: charger
26/11/2019;11:27:25.898;[CAHRIM.SocketHandlers.MsgReceiver       ];-    DEBUG:;Received message: subscribed#D7.1#[{(id 2) (type GoTo) (robot pepper-1) (apar map.json bed) (cpar 0.7 80 1.0 english MisterUser door&&bed&&window&&charger)}]
26/11/2019;11:27:25.898;[CAHRIM                                  ];-     INFO:;Message Receiver started.
26/11/2019;11:27:25.908;[CAHRIM                                  ];-     INFO:;Message Sender started.
26/11/2019;11:27:25.911;[CAHRIM.ActuationHub.Executor            ];-     INFO:;Action received:    2, GoTo, [map.json bed], [0.7 80 1.0 english MisterUser door&&bed&&window&&charger]
26/11/2019;11:27:25.917;[CAHRIM                                  ];-     INFO:;Actuation Hub - State Observer started.
26/11/2019;11:27:25.926;[CAHRIM                                  ];-     INFO:;Sensory Hub - Odom Converter started.
26/11/2019;11:27:25.931;[CAHRIM                                  ];-     INFO:;Sensory Hub - User Detection Depth started.
26/11/2019;11:27:26.424;[CAHRIM.SocketHandlers.MsgReceiver       ];-    DEBUG:;Received message: subscribed#D7.2#chitchat:start
26/11/2019;11:27:26.424;[CAHRIM.ActuationHub.Executor            ];-     INFO:;Action RUNNING:     2, GoTo
26/11/2019;11:27:26.464;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-26 11:27:26.000)(gpos -0.00 0.00 0.00)(spos ""n/a"")(act {})}]"
26/11/2019;11:27:26.924;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-26 11:27:26.000)(gpos 0.00 0.00 -0.00)(spos ""n/a"")(act {(2 Running)})}]"
26/11/2019;11:27:27.434;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-26 11:27:27.000)(gpos 0.00 0.00 0.00)(spos ""n/a"")(act {(2 Running)})}]"
26/11/2019;11:27:27.944;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-26 11:27:27.000)(gpos 0.00 0.00 -0.00)(spos ""n/a"")(act {(2 Running)})}]"
26/11/2019;11:27:28.457;[CAHRIM.SocketHandlers.MsgSender         ];-    DEBUG:;"Sent message: publish#D6.3#[{(robot pepper-1)(time 2019-11-26 11:27:28.000)(gpos 0.00 0.00 -0.00)(spos ""n/a"")(act {(2 Running)})}]"
26/11/2019;11:27:28.634;[CAHRIM.Executor.GoTo                    ];-     INFO:;Detected pose: (0, 0, -0)
26/11/2019;11:27:28.635;[CAHRIM.Executor.GoTo                    ];-     INFO:;Heading towards closest node in the graph: bed
